frame,pelvis_px,pelvis_vx,pelvis_ax,pelvis_jx,pelvis_py,pelvis_vy,pelvis_ay,pelvis_jy,pelvis_pz,pelvis_vz,pelvis_az,pelvis_jz,L5_px,L5_vx,L5_ax,L5_jx,L5_py,L5_vy,L5_ay,L5_jy,L5_pz,L5_vz,L5_az,L5_jz,L3_px,L3_vx,L3_ax,L3_jx,L3_py,L3_vy,L3_ay,L3_jy,L3_pz,L3_vz,L3_az,L3_jz,T12_px,T12_vx,T12_ax,T12_jx,T12_py,T12_vy,T12_ay,T12_jy,T12_pz,T12_vz,T12_az,T12_jz,T8_px,T8_vx,T8_ax,T8_jx,T8_py,T8_vy,T8_ay,T8_jy,T8_pz,T8_vz,T8_az,T8_jz,neck_px,neck_vx,neck_ax,neck_jx,neck_py,neck_vy,neck_ay,neck_jy,neck_pz,neck_vz,neck_az,neck_jz,head_px,head_vx,head_ax,head_jx,head_py,head_vy,head_ay,head_jy,head_pz,head_vz,head_az,head_jz,shoulderRight_px,shoulderRight_vx,shoulderRight_ax,shoulderRight_jx,shoulderRight_py,shoulderRight_vy,shoulderRight_ay,shoulderRight_jy,shoulderRight_pz,shoulderRight_vz,shoulderRight_az,shoulderRight_jz,upperArmRight_px,upperArmRight_vx,upperArmRight_ax,upperArmRight_jx,upperArmRight_py,upperArmRight_vy,upperArmRight_ay,upperArmRight_jy,upperArmRight_pz,upperArmRight_vz,upperArmRight_az,upperArmRight_jz,forearmRight_px,forearmRight_vx,forearmRight_ax,forearmRight_jx,forearmRight_py,forearmRight_vy,forearmRight_ay,forearmRight_jy,forearmRight_pz,forearmRight_vz,forearmRight_az,forearmRight_jz,handRight_px,handRight_vx,handRight_ax,handRight_jx,handRight_py,handRight_vy,handRight_ay,handRight_jy,handRight_pz,handRight_vz,handRight_az,handRight_jz,shoulderLeft_px,shoulderLeft_vx,shoulderLeft_ax,shoulderLeft_jx,shoulderLeft_py,shoulderLeft_vy,shoulderLeft_ay,shoulderLeft_jy,shoulderLeft_pz,shoulderLeft_vz,shoulderLeft_az,shoulderLeft_jz,upperArmLeft_px,upperArmLeft_vx,upperArmLeft_ax,upperArmLeft_jx,upperArmLeft_py,upperArmLeft_vy,upperArmLeft_ay,upperArmLeft_jy,upperArmLeft_pz,upperArmLeft_vz,upperArmLeft_az,upperArmLeft_jz,forearmLeft_px,forearmLeft_vx,forearmLeft_ax,forearmLeft_jx,forearmLeft_py,forearmLeft_vy,forearmLeft_ay,forearmLeft_jy,forearmLeft_pz,forearmLeft_vz,forearmLeft_az,forearmLeft_jz,handLeft_px,handLeft_vx,handLeft_ax,handLeft_jx,handLeft_py,handLeft_vy,handLeft_ay,handLeft_jy,handLeft_pz,handLeft_vz,handLeft_az,handLeft_jz,upperLegRight_px,upperLegRight_vx,upperLegRight_ax,upperLegRight_jx,upperLegRight_py,upperLegRight_vy,upperLegRight_ay,upperLegRight_jy,upperLegRight_pz,upperLegRight_vz,upperLegRight_az,upperLegRight_jz,lowerLegRight_px,lowerLegRight_vx,lowerLegRight_ax,lowerLegRight_jx,lowerLegRight_py,lowerLegRight_vy,lowerLegRight_ay,lowerLegRight_jy,lowerLegRight_pz,lowerLegRight_vz,lowerLegRight_az,lowerLegRight_jz,footRight_px,footRight_vx,footRight_ax,footRight_jx,footRight_py,footRight_vy,footRight_ay,footRight_jy,footRight_pz,footRight_vz,footRight_az,footRight_jz,toeRight_px,toeRight_vx,toeRight_ax,toeRight_jx,toeRight_py,toeRight_vy,toeRight_ay,toeRight_jy,toeRight_pz,toeRight_vz,toeRight_az,toeRight_jz,upperLegLeft_px,upperLegLeft_vx,upperLegLeft_ax,upperLegLeft_jx,upperLegLeft_py,upperLegLeft_vy,upperLegLeft_ay,upperLegLeft_jy,upperLegLeft_pz,upperLegLeft_vz,upperLegLeft_az,upperLegLeft_jz,lowerLegLeft_px,lowerLegLeft_vx,lowerLegLeft_ax,lowerLegLeft_jx,lowerLegLeft_py,lowerLegLeft_vy,lowerLegLeft_ay,lowerLegLeft_jy,lowerLegLeft_pz,lowerLegLeft_vz,lowerLegLeft_az,lowerLegLeft_jz,footLeft_px,footLeft_vx,footLeft_ax,footLeft_jx,footLeft_py,footLeft_vy,footLeft_ay,footLeft_jy,footLeft_pz,footLeft_vz,footLeft_az,footLeft_jz,toeLeft_px,toeLeft_vx,toeLeft_ax,toeLeft_jx,toeLeft_py,toeLeft_vy,toeLeft_ay,toeLeft_jy,toeLeft_pz,toeLeft_vz,toeLeft_az,toeLeft_jz
0,5.26142251353102,-0.000292340272280653,-1.4665489717702e-06,-4.92081479514932e-07,10.2430819793571,-0.000278756292075922,-1.3984038200729e-06,-4.69216258022532e-07,0.946620615035155,0.000182207055334033,9.14056649002737e-07,3.06699849005935e-07,5.26776877273787,-0.000278658363156111,-1.39791255160846e-06,-4.6905141926333e-07,10.2264761436647,-0.000515312841082119,-2.58510916519719e-06,-8.67399839490106e-07,1.02837119105242,4.20298125709504e-05,2.10846004653258e-07,7.07466412078639e-08,5.2987934006122,4.68016699774992e-05,2.34784419016811e-07,7.87788655549581e-08,10.2617787888247,-0.000171813535536453,-8.61916703817283e-07,-2.892049668966e-07,1.16224012388677,0.000335064513842326,1.68087863645553e-06,5.63997017647284e-07,5.27968684603954,-0.000199521580318131,-1.00091638479631e-06,-3.35844506376623e-07,10.2376179414249,-0.00050410542290755,-2.52888623199717e-06,-8.4853496372783e-07,1.28771880029032,0.000640596027016838,3.21360255093321e-06,1.07828264059086e-06,5.31780157654287,0.000123369607331567,6.18893761602943e-07,2.07661771774683e-07,10.3021305162369,4.25930363016651e-05,2.13671462728919e-07,7.16946870058165e-08,1.33461269007357,0.000162338797458925,8.14385902545911e-07,2.73256623225597e-07,5.30537664185843,6.2861048081346e-06,3.15347607460636e-08,1.05810798157949e-08,10.3069642858733,4.88204218212938e-05,2.44911653344396e-07,8.21769276362381e-08,1.47305288594,0.000185599595041063,9.31075602909498e-07,3.12410338174344e-07,5.26241679063452,-0.000252719478950643,-1.26778800987624e-06,-4.25389817605727e-07,10.2207561533766,-0.000643236358553198,-3.22684799080906e-06,-1.08272697608623e-06,1.5758062672341,0.000240230681025727,1.20513692998038e-06,4.04368060622631e-07,5.24525436192926,-0.000357518534870756,-1.79352107601561e-06,-6.01792726745213e-07,10.2150390140919,-0.00106160686808608,-5.32563799256904e-06,-1.78694873010688e-06,1.36352553728137,-0.000305509377430304,-1.53261286869991e-06,-5.14248362973626e-07,5.14924105955614,-0.000219588443497803,-1.1015834510654e-06,-3.69622034343064e-07,10.3799634448221,-0.000426184278434457,-2.1379884148245e-06,-7.17374272938688e-07,1.4218239974934,0.000522843876744724,2.62288922376113e-06,8.8007644795812e-07,5.17386294241983,0.000110993883845759,5.5680992891225e-07,1.86830347231445e-07,10.4866593675587,0.000336616873074649,1.68866617396523e-06,5.66610024818075e-07,1.0413927156229,-0.000502907740710627,-2.52287796094815e-06,-8.46518966332559e-07,4.86189581776238,0,0,0,10.6085711028128,0,0,0,0.865457985674363,0,0,0,5.29265301153983,-0.000363981716149999,-1.82594415541378e-06,-6.12671870359097e-07,10.1908185125936,-0.00088414074143952,-4.4353646014719e-06,-1.48822904471168e-06,1.41203856144451,0.000164067424882368,8.23057703904809e-07,2.76166333657971e-07,5.38442802176654,-0.000576581001811843,-2.89246592251104e-06,-9.70529411559798e-07,10.060407764794,-0.00120733208706961,-6.05668051501734e-06,-2.03224056349208e-06,1.36238872732031,-0.000100327718854948,-5.03302236735689e-07,-1.68876535365286e-07,5.43809828576704,-0.000390667641827586,-1.95981629200956e-06,-6.57590928849424e-07,10.1247420105063,-0.000670596421555631,-3.36410199262946e-06,-1.12878077557415e-06,1.11743407121647,0.000222349613397856,1.11543508651137e-06,3.74269770896807e-07,5.43622664495118,-0.000510088089014757,-2.55889876759317e-06,-8.58605280644864e-07,10.0892508377469,-0.000873758008168943,-4.38327876778454e-06,-1.47075231901345e-06,0.81343168191598,-0.000434761479357434,-2.18101664728842e-06,-7.31811838065615e-07,5.2337875004754,2.17339198872289e-05,1.09029993077901e-07,3.65835995510714e-08,10.3314572493787,7.13189338423324e-05,3.57777285620805e-07,1.20047526154285e-07,0.914302993259939,-0.000138683144915475,-6.95715379858416e-07,-2.33438269046543e-07,5.21377822117413,0.000167893831180288,8.42253185177406e-07,2.82607128344301e-07,10.3439581301923,0.000433569659930711,2.17503778730734e-06,7.2980570917259e-07,0.538069765956131,0.00011236205091559,5.63673451319949e-07,1.89133313123534e-07,5.42990225263489,0,0,0,9.82095752999025,0,0,0,0.087332689928997,0,0,0,4.9819579663765,0,0,0,11.0102820005412,0,0,0,0.0232246435750192,0,0,0,5.42862381030504,0.000788538742479723,3.95576932648678e-06,1.32730707277222e-06,10.3808993025334,0.00163207155911714,8.18742094000924e-06,2.74718286748259e-06,0.851727594746774,-0.000781255055532924,-3.91923011305857e-06,-1.31504681378996e-06,5.32014408508298,-0.00022420795764256,-1.12475762295153e-06,-3.7739782704264e-07,10.1337285576472,-0.000546457146662766,-2.74134713052941e-06,-9.19823461624101e-07,0.520754476497191,-6.70618875778953e-05,-3.36421463608384e-07,-1.12881857162376e-07,5.66776462531663,0,0,0,9.64927944765519,0,0,0,0.101771783588123,0,0,0,5.08598705873717,0,0,0,9.81528982254001,0,0,0,0.0326635026511503,0,0,0
1,5.29080799259447,0.000383454374645776,5.83226633495271e-06,5.13915898650242e-06,10.3005594652014,0.00104184034773535,1.28639594372503e-05,1.05287831829518e-05,0.920949937893609,-0.000784234119519307,-1.11984204697525e-05,-9.67030074450673e-06,5.236529594787,-0.000964399302493206,-8.66879738947618e-06,-6.0162701472211e-06,10.1895016154985,-0.0013682960585688,-1.1824543710174e-05,-7.98915533801975e-06,1.03426910452905,0.000301079070445276,3.5594980528176e-06,2.86070862009082e-06,5.22610162088236,-0.00159274340824842,-1.73412019377752e-05,-1.34188447053926e-05,10.1240859927765,-0.00328549820916973,-3.42816865826771e-05,-2.59649022583958e-05,1.16053233473401,0.00046514531470968,3.84476638776111e-06,2.51443200441668e-06,5.28200664552268,-0.00013112981482855,-1.98348523251197e-07,3.10907588057727e-07,10.2385099233644,-0.000444282775624073,-1.716340153372e-06,-1.4920758267241e-07,1.25544075727685,-0.00048918437712446,-1.07069454538433e-05,-1.03178339576486e-05,5.30507020262601,-0.000202122091137104,-3.0420856094066e-06,-2.6718695351224e-06,10.243229087512,-0.00127989195278689,-1.3936060087844e-05,-1.07843061358684e-05,1.33913037137237,0.000401475239713046,4.00242680150636e-06,2.9578554070892e-06,5.29967091651112,-0.000139290807203903,-1.6054982521188e-06,-1.27595708056458e-06,10.2810790934263,-0.00053299347169311,-5.9824552463304e-06,-4.6970773513765e-06,1.47467863807683,0.000281503193669349,2.23067430320653e-06,1.4109896146196e-06,5.25436875136905,-0.000423275865440824,-3.05089689211182e-06,-1.77244014791214e-06,10.2115005875036,-0.000845685885123758,-5.37963691132366e-06,-2.71682806850349e-06,1.56825917565527,-2.57418069083893e-06,-1.72249550860287e-06,-1.97298485191044e-06,5.2387021406338,-0.000504553662980029,-3.37253364081018e-06,-1.80854218090878e-06,10.2089151796696,-0.0012139268344138,-7.04103662305209e-06,-3.11551791300537e-06,1.37130779362334,-2.23225399194325e-05,1.98569627210569e-06,2.37847555865066e-06,5.18695496181191,0.000673811132960874,8.66610184050719e-06,7.20831669485732e-06,10.457105744448,0.00139728669464481,1.77816951056654e-05,1.47299904800067e-05,1.36305369947041,-0.00163932008428497,-2.43369383552157e-05,-2.12833529197128e-05,5.19076866903268,0.000489985939522568,4.61122736343127e-06,3.2948983637826e-06,10.5067726861069,0.000818802721791375,6.99294578159274e-06,4.68523114724698e-06,1.02102679156232,-0.00124012360192898,-1.1693341640482e-05,-8.36522346563156e-06,4.92528632939265,0.0061726056817144,8.62531516021747e-05,8.43912143790369e-07,10.5333960010814,-0.00732012170491284,-0.000102288012505094,-1.00079932516986e-06,0.869656169690704,0.000408795162646609,5.7123155043658e-06,5.58900438273929e-08,5.31943511893172,0.00025751088593897,4.90950319828879e-06,4.59452262223396e-06,10.2471279441343,0.000408617481719196,9.51144826027411e-06,9.27249763906369e-06,1.39818660228948,-0.000410798005824867,-6.52564261518736e-06,-5.82516875585695e-06,5.48262652815078,0.00169861008396525,2.17622583789831e-05,1.8074579827029e-05,10.2675790614896,0.00352314561811291,4.4897600822777e-05,3.72124457471607e-05,1.32675092666378,-0.00168263298633016,-2.09941897368134e-05,-1.72558076155958e-05,5.40132617068857,-0.00120283514029699,-1.05953685009087e-05,-7.25419433998604e-06,10.0537106145775,-0.00223453197056823,-1.99689374783124e-05,-1.38052716520774e-05,1.07868543123581,-0.00103884330544483,-1.41552604126222e-05,-1.2028131558376e-05,5.45056493596017,-0.000188869151329721,8.66157870246626e-07,1.77423420138535e-06,10.125550489221,-8.19010341390214e-05,3.96920142471358e-06,4.90765669852457e-06,0.840438123747297,0.000477168813286355,8.95941058044011e-06,8.35484571255373e-06,5.20177270917512,-0.000707161958390317,-7.73559103058548e-06,-5.99960193346405e-06,10.2758765374095,-0.00121360231055136,-1.35578557760921e-05,-1.06214183633358e-05,0.943751137790795,0.000957848064081319,1.30154574795705e-05,1.10486927437221e-05,5.22213768023169,0.000346753394016845,2.71872071770778e-06,1.70464321436826e-06,10.3492475569514,0.000560165692341611,3.57266034537176e-06,1.8102769415664e-06,0.53376604865737,-4.43765282925313e-05,-1.38498307897348e-06,-1.41238854272401e-06,5.38200132267641,-0.00466431875712915,-6.51770441243848e-05,-6.37700744972456e-07,10.0340904710856,0.0207536675336991,0.000290002200754236,2.83741955391067e-06,0.0910974639714389,0.000366592176764327,5.12259039845917e-06,5.01200960732738e-08,4.83382578084624,-0.0144242655017812,-0.000201558049100846,-1.97207037836066e-06,10.4282139814163,-0.0566784565953635,-0.000791998673069193,-7.74901885500608e-06,0.0224802334646862,-7.24864014880865e-05,-1.01289162130822e-06,-9.91026442150284e-09,5.41519248764843,0.000483222302387416,6.85328014091423e-07,-1.19822696419608e-06,10.3689140728483,0.00132507147193522,4.75799164950289e-06,2.93113373693549e-08,0.883960271673669,0.000369163057188729,1.03182689512286e-05,1.03638780111911e-05,5.32428858945411,-0.000132021815468262,-1.46157228918553e-07,3.7467813566271e-07,10.1440323854982,-0.000322140699885091,-3.82508129407364e-07,8.84437602205807e-07,0.533484012204364,0.000376431568315014,5.12520689027911e-06,4.35381525020371e-06,5.69875525684889,0.00301769055583043,4.21678193006167e-05,4.12575472593527e-07,10.0620895128377,0.0401970845207271,0.0005616955632534,5.49570303389081e-06,0.099426645062767,-0.000228356184762327,-3.19094425259457e-06,-3.12206169270544e-08,5.37380542725584,0.0280261075534777,0.000391623931330984,3.83169988933842e-06,9.71861116388304,-0.00941401516376914,-0.000131547116238312,-1.28707423221062e-06,0.030947880224069,-0.000167057505433043,-2.33438471293946e-06,-2.28399260888983e-08
2,5.34369175189244,0.002415120529465,4.06034334498167e-05,5.25441407414791e-05,10.4107415735772,0.00521677714171148,8.39998867462664e-05,0.000107293237256702,0.91021452787736,-0.00196704137476874,-3.57657255168481e-05,-4.60659321914249e-05,5.22813036353704,-0.00127033386845021,-1.38654396680629e-05,-1.29666350171374e-05,10.1804741982927,-0.00173950375810537,-1.83832656068686e-05,-1.69310898202584e-05,1.04086046312677,0.000836410400067982,1.42939551715665e-05,1.85682017103705e-05,5.2143071029966,-0.00203993092972793,-2.50841142060983e-05,-2.3785844361209e-05,10.0934438390944,-0.00439054124933153,-5.30268974941839e-05,-5.09289578718894e-05,1.14777429100288,-0.000370845239647594,-1.23166692322999e-05,-2.09067661901377e-05,5.27231067102579,-0.000460262722405357,-5.57915658751789e-06,-6.87005176312618e-06,10.2199060287551,-0.0010764592327714,-1.20629928286417e-05,-1.39503989748278e-05,1.23492700443348,-0.00193928334888464,-3.92354735404394e-05,-5.16712758068492e-05,5.29854423890638,-0.000479198608248641,-7.94877975969722e-06,-9.43610574221702e-06,10.2135913227558,-0.00233683650796954,-3.16561943138673e-05,-3.45184651440264e-05,1.3280442932439,-0.000300294362495559,-9.47694215817095e-06,-1.65408600439717e-05,5.34462035034866,0.00166149468211131,2.95645861509509e-05,4.15849754748644e-05,10.3778401296902,0.00325412486443588,5.90777233077443e-05,8.44682858555733e-05,1.44584845131967,-0.00235164582087591,-5.11560744451061e-05,-7.73610873537798e-05,5.24909001744171,-0.000675431464034403,-7.65020208403219e-06,-8.21855615429932e-06,10.1837881374237,-0.00187007102863446,-2.2692700942769e-05,-2.61656626352323e-05,1.56709520302138,4.57352469328875e-05,-3.99303559425334e-07,2.25385172302364e-07,5.21005027005039,-0.00155815160326425,-2.11371530371761e-05,-2.58587424291782e-05,10.1580686198888,-0.00311494310332754,-3.92711586427537e-05,-4.68769617708327e-05,1.36139066627886,-0.000502916981627378,-6.75943961497764e-06,-9.98762631625828e-06,5.23862121720786,0.00262145407013597,4.18172412543355e-05,5.22309259335597e-05,10.570321180511,0.00560073777302304,8.89600396042045e-05,0.000111154316077562,1.38483895415424,-0.000567682082939208,-4.96728321269796e-06,6.31290583115405e-06,5.2191494314146,0.00149599873742275,2.13756727414965e-05,2.58213666691941e-05,10.5659480185165,0.00290821434411016,4.17414027658655e-05,5.13709326531604e-05,1.06861364220392,0.00206907589281604,5.29315418166369e-05,8.56727015182417e-05,4.98487711269778,0.0217284822310962,0.000411448875755306,5.82879576205036e-06,10.2320243664842,-0.086050790604679,-0.00174819045520816,-2.62311284704295e-05,0.843066592648952,-0.00654010481185207,-0.000139559415085319,-2.17102807197734e-06,5.33251886458665,0.000790372397569497,1.42291279516208e-05,1.73749559741159e-05,10.2779882071583,0.0016084576091255,3.01886337830491e-05,3.74364140111519e-05,1.38937873230837,-0.00121850819770825,-2.2984506241759e-05,-3.00420728684127e-05,5.47719107943891,0.00152236390268053,1.91084310551765e-05,1.43302089798212e-05,10.2711487041123,0.00361398579039423,4.65637670791327e-05,3.88037799972634e-05,1.33215604815475,-0.00127842291361248,-1.31690873815568e-05,-5.57286471563319e-06,5.40340719965555,-0.0011557572966196,-1.00469911692487e-05,-6.53796285734518e-06,10.0642563062416,-0.00194265863216044,-1.57473942532701e-05,-8.29758990344874e-06,1.10927537111797,0.00122208879156033,3.03593296844509e-05,5.311022795334e-05,5.46608110740448,0.000361297655660783,1.0032451996413e-05,1.40883828468227e-05,10.1439969303376,0.000622181619254163,1.60241642535722e-05,2.12816016104419e-05,0.843537478750842,0.00064540473884809,1.21924497285201e-05,1.28516444105317e-05,5.15430745040057,-0.00248982907098013,-3.80345826736018e-05,-4.71288885223006e-05,10.1880963606752,-0.00455141893715994,-7.05138742453831e-05,-8.81075325172151e-05,0.950691498637442,0.00177744664942828,3.01691346887854e-05,3.64318764587467e-05,5.22945619491325,0.00057270807729818,6.29335117184728e-06,6.35032610046085e-06,10.3480189554314,0.000526405045188601,3.08807757036765e-06,1.17607262135729e-06,0.539918208716757,0.000416992855247413,7.7215762476482e-06,1.1899784978593e-05,5.25880174650289,-0.0368449809675364,-0.000737926642916347,-1.09503630781329e-05,10.2231120702632,0.0700939082168238,0.00132145850161267,1.86484564907842e-05,0.0893129070537025,-0.000100621465887193,-4.64537245010401e-06,-9.96233245874927e-08,5.0779635070941,0.0494048972047742,0.00113285289236447,1.84837772323547e-05,10.1732043201441,-0.123172599948184,-0.0021820121913611,-2.90557231938503e-05,0.0228939921899944,3.58085486282236e-05,1.25119462631153e-06,2.47980436236137e-08,5.34230825126047,-0.00233408888487449,-4.75544294089625e-05,-6.7090983898831e-05,10.2213007466396,-0.00431371914590556,-9.14038899509053e-05,-0.000131103283859717,0.916651984410691,0.00330141892099602,6.96298441137037e-05,9.74337470673525e-05,5.30022549318215,-0.00101975439358421,-1.51115977593584e-05,-1.99228907922901e-05,10.1050354493061,-0.00180391542567063,-2.56066035178377e-05,-3.35044188910238e-05,0.537842266052278,0.000788968476659524,1.35706100906441e-05,1.67710697256443e-05,5.53692964754061,-0.0392750022036577,-0.000841992034979904,-1.31410126989234e-05,10.3630732763979,0.118745082640434,0.00220372806149726,3.06660197206222e-05,0.0973581315409491,-0.000768296457104363,-1.44783780559661e-05,-2.04243948825528e-07,5.42841276836227,0.042225750992792,0.000688432790107485,8.38097558425114e-06,9.82721487349784,0.0189875514427853,0.000462220008672319,7.81513950561254e-06,0.0315935247152393,2.06339462942119e-06,1.20145300211453e-06,3.13653853045487e-08
3,5.35716742628828,0.00303251742858411,5.51143565003303e-05,8.06991961854571e-05,10.4164028844352,0.00557041404862975,9.38465528297883e-05,0.000125811793109787,0.913746889454083,-0.00157209690022504,-2.53755675421724e-05,-2.21403971790124e-05,5.23219683736372,-0.000907852478923789,-4.34362520570776e-06,8.04431887353827e-06,10.2010402530262,-0.000513565434510282,1.15446108382328e-05,4.62080176059264e-05,1.02069159208375,-0.0019327775392733,-6.33586916335356e-05,-0.000154794389266658,5.2052792372851,-0.00266396200353666,-4.11854020430708e-05,-5.76320044650835e-05,10.0662944770915,-0.00599799967956558,-9.29384502973059e-05,-0.000133553368160846,1.16687248246949,0.00232557209824128,6.34988000984542e-05,0.000148677859049286,5.33846287452133,0.00330976150746677,8.58085751635434e-05,0.000183861939209566,10.3591631947136,0.00668767218924603,0.000175012479454397,0.000375312803335125,1.23158579187916,-0.00361552317167261,-9.02522221919217e-05,-0.000167203080104501,5.23510642502451,-0.00421794271736622,-9.95541922813972e-05,-0.000201136336113647,10.086054365874,-0.00977150227509769,-0.000213439316237036,-0.000414035026650944,1.37037781631609,0.0063599066777747,0.000179803120627213,0.000407335442617637,5.32947595712914,0.000688950791990157,5.66644167454628e-06,-9.85986064015849e-06,10.3465188050296,0.00128672865628076,1.09933307575406e-05,-1.88005256917443e-05,1.47186538404567,0.00131096559815826,5.12057050586033e-05,0.00015242790406266,5.222983647371,-0.00218170783527804,-4.43937367472384e-05,-8.48028433516642e-05,10.1286654403365,-0.00497827626259021,-9.8135524398924e-05,-0.000182735291884718,1.56927477204029,0.000936232152589411,2.62639435437559e-05,6.10702381063489e-05,5.17681409720687,-0.00344588868613975,-6.71411413190026e-05,-0.000121211383474217,10.0775260202789,-0.00744504633117168,-0.000143060761889966,-0.000260576413057236,1.34480221594874,-0.00187519545300267,-4.29739255769729e-05,-8.82384019829397e-05,5.19286762026102,0.000140640423858718,-1.70082524677557e-05,-7.06618044408411e-05,10.4932895742372,0.00122607715509668,-1.59457123430267e-05,-0.000109796598033918,1.38684439699994,0.000467928079735966,2.62548784516901e-05,7.74706372510553e-05,5.20540974637702,0.000703873651120758,2.37004524673839e-06,-1.43847722448158e-05,10.5432789378031,0.00151640434381448,7.86036877596235e-06,-2.09730125437736e-05,1.08820468687527,0.00475209346425027,0.00012906649406782,0.000253104797883443,5.05443457244153,0.0563411141207652,0.0013695792190578,2.62748132565161e-05,10.3641447201999,-0.0196958595507737,8.89433622326362e-05,1.29803621294736e-05,0.851388425134663,-0.00235532643554181,-2.36947269045072e-05,3.02079579056479e-07,5.30919222699074,-0.000434939580694503,-1.46413654927833e-05,-4.24924018974592e-05,10.2543362519037,0.000125083551475721,-6.31181780030586e-06,-4.03722150515664e-05,1.40066472951809,0.000526720223430705,2.62929213919789e-05,8.08053099187832e-05,5.48146656527024,0.0018310688247594,2.71645023687095e-05,3.12716510308085e-05,10.2923598486047,0.00473592277707222,7.35942059244606e-05,9.37833508555732e-05,1.33480539429486,-0.00111612322302463,-9.20567695545104e-06,2.90375472060931e-06,5.41032108708564,-0.000801558034063477,-1.78358138735405e-06,1.05566800864333e-05,10.0740871739291,-0.00140868513896234,-3.0542306694357e-06,1.81582577017579e-05,1.11301520255195,0.00162241822082528,4.18305128303828e-05,7.7209419337832e-05,5.47990864432555,0.00117381339621994,3.00385837336394e-05,5.56760805449792e-05,10.17690432153,0.0024287019608332,5.96006636932678e-05,0.000111242874819971,0.841826280341779,0.000223320988905044,-4.47487800895713e-08,-1.51242382374002e-05,5.11423534909044,-0.0049001298710694,-9.77945614757916e-05,-0.00017162104951145,10.0748461382196,-0.0107167694260205,-0.000219045079371355,-0.000394071996359002,0.948722897171419,0.00223601721054337,4.54128299616797e-05,7.13783711128801e-05,5.23107462572287,0.000591383060370896,6.32845013229062e-06,5.79730257544553e-06,10.3357556510271,-7.40812118386492e-05,-1.08199067532742e-05,-2.71856011257744e-05,0.529672862706736,-0.000888844718846285,-2.85448976538851e-05,-6.88044559033249e-05,5.22614731706844,-0.0529666687428056,-0.00118413061803602,-2.04703728909263e-05,10.3077385572836,0.111995355773262,0.00248124233146179,4.33951834994147e-05,0.0888534353351054,-0.000329493535774338,-1.09809776735798e-05,-2.34808904327859e-07,5.10693542484116,0.0636298501720472,0.00152651530824381,2.68809008106643e-05,10.1021808323549,-0.158028286961037,-0.00314661315086697,-4.96348719593272e-05,0.0233950351194797,0.000285718945481937,8.16939804165941e-06,1.72432699137309e-07,5.31447573420258,-0.00393511084742893,-8.7131912093197e-05,-0.000148293511992684,10.1673509060522,-0.00740495713278443,-0.000167759867294842,-0.000287657569439013,0.937670343759374,0.00636516218049759,0.000156951095314533,0.000289741540813574,5.30617678261338,-0.00064774958053722,-6.07151879446983e-06,-4.375198541359e-07,10.1230636127672,-0.000819261329708525,-2.33691989024957e-06,1.54252188267415e-05,0.534514568074085,0.000281490513356179,-6.60888698402358e-07,-1.54103538180569e-05,5.5054906442455,-0.0547789655961589,-0.00127108856102297,-2.22954684787431e-05,10.4468373277761,0.159982055374649,0.00334499306807554,5.50149757103332e-05,0.0953778152819843,-0.00175300623666313,-4.17362603327429e-05,-7.85905187174621e-07,5.38728235796337,0.0214931749883406,0.000114383425477726,-3.87148169404372e-06,9.98137787523295,0.0958420285433177,0.00258974262208107,5.32164915711196e-05,0.0317245182627498,6.74455600067315e-05,3.01141695331624e-06,6.99847578580434e-08
